datetime,bid,ask,spread
2018:09:02:21:22:59:188,815489,815477,12
2018:09:02:21:22:59:643,815488,815400,88
2018:09:02:21:22:59:799,815412,815400,12
2018:09:02:21:22:59:935,815411,815410,1
2018:09:02:21:23:00:168,815411,815410,1
2018:09:02:21:23:00:330,815411,815410,1
2018:09:02:21:23:00:480,815412,815400,12
2018:09:02:21:23:00:628,815412,815400,12
2018:09:02:21:23:00:868,815412,815400,12
2018:09:02:21:23:01:501,815412,815401,11
2018:09:02:21:23:01:639,815450,815433,17
2018:09:02:21:23:01:779,815450,815433,17
2018:09:02:21:23:02:039,815485,815470,15
2018:09:02:21:23:02:165,815440,815433,7
2018:09:02:21:23:02:280,815479,815478,1
2018:09:02:21:23:02:415,815479,815478,1
2018:09:02:21:23:02:552,815429,815422,7
2018:09:02:21:23:02:677,815429,815421,8
2018:09:02:21:23:02:859,815429,815421,8
2018:09:02:21:23:03:007,815429,815421,8
2018:09:02:21:23:03:118,815428,815426,2
2018:09:02:21:23:03:258,815400,815383,17
2018:09:02:21:23:03:395,815400,815383,17
2018:09:02:21:23:03:568,815424,815256,168
2018:09:02:21:23:03:735,815400,815383,17
2018:09:02:21:23:03:925,815399,815335,64
2018:09:02:21:23:04:049,815413,815335,78
2018:09:02:21:23:04:153,815413,815335,78
2018:09:02:21:23:04:290,815398,815391,7
2018:09:02:21:23:04:720,815398,815391,7
2018:09:02:21:23:04:841,815343,815335,8
2018:09:02:21:23:04:979,815343,815335,8
2018:09:02:21:23:05:138,815382,815338,44
2018:09:02:21:23:05:268,815343,815335,8
2018:09:02:21:23:05:437,815385,815279,106
2018:09:02:21:23:05:576,815385,815279,106
2018:09:02:21:23:05:935,815323,815279,44
2018:09:02:21:23:06:080,815333,815327,6
2018:09:02:21:23:06:326,815333,815327,6
2018:09:02:21:23:06:456,815364,815327,37
2018:09:02:21:23:06:574,815364,815327,37
2018:09:02:21:23:06:996,815423,815328,95
2018:09:02:21:23:07:337,815423,815364,59
2018:09:02:21:23:07:489,815363,815349,14
2018:09:02:21:23:07:621,815362,815356,6
2018:09:02:21:23:07:743,815362,815356,6
2018:09:02:21:23:07:923,815342,815339,3
2018:09:02:21:23:08:054,815342,815334,8
2018:09:02:21:23:08:288,815342,815308,34
2018:09:02:21:23:08:580,815323,815308,15
2018:09:02:21:23:08:804,815342,815308,34
2018:09:02:21:23:09:200,815362,815279,83
2018:09:02:21:23:09:336,815330,815281,49
2018:09:02:21:23:09:555,815316,815296,20
2018:09:02:21:23:09:704,815316,815296,20
2018:09:02:21:23:09:824,815316,815309,7
2018:09:02:21:23:09:974,815316,815309,7
2018:09:02:21:23:10:098,815316,815309,7
2018:09:02:21:23:10:224,815316,815309,7
2018:09:02:21:23:10:340,815313,815309,4
2018:09:02:21:23:10:492,815316,815309,7
2018:09:02:21:23:10:629,815313,815310,3
2018:09:02:21:23:10:775,815313,815310,3
2018:09:02:21:23:10:922,815313,815309,4
2018:09:02:21:23:11:051,815310,815309,1
2018:09:02:21:23:11:185,815313,815309,4
2018:09:02:21:23:11:321,815300,815296,4
2018:09:02:21:23:11:490,815300,815279,21
2018:09:02:21:23:11:757,815300,815279,21
2018:09:02:21:23:11:919,815300,815279,21
2018:09:02:21:23:12:049,815300,815280,20
2018:09:02:21:23:12:187,815300,815280,20
2018:09:02:21:23:12:341,815279,815257,22
2018:09:02:21:23:12:486,815279,815257,22
2018:09:02:21:23:12:680,815279,815257,22
2018:09:02:21:23:12:854,815276,815260,16
2018:09:02:21:23:13:011,815276,815260,16
2018:09:02:21:23:13:172,815271,815200,71
2018:09:02:21:23:13:301,815276,815260,16
2018:09:02:21:23:13:444,815264,815201,63
2018:09:02:21:23:13:598,815257,815207,50
2018:09:02:21:23:13:825,815257,815207,50
2018:09:02:21:23:13:962,815257,815207,50
2018:09:02:21:23:14:102,815257,815207,50
2018:09:02:21:23:14:284,815257,815207,50
2018:09:02:21:23:14:491,815201,815128,73
2018:09:02:21:23:14:653,815257,815208,49
2018:09:02:21:23:14:834,815206,815156,50
2018:09:02:21:23:14:982,815206,815156,50
2018:09:02:21:23:15:120,815239,815150,89
2018:09:02:21:23:15:250,815239,815162,77
2018:09:02:21:23:15:397,815239,815150,89
2018:09:02:21:23:15:525,815239,815171,68
2018:09:02:21:23:15:674,815186,815101,85
2018:09:02:21:23:15:898,815186,815101,85
2018:09:02:21:23:16:068,815210,815101,109
2018:09:02:21:23:16:206,815210,815101,109
2018:09:02:21:23:16:319,815236,815181,55
2018:09:02:21:23:16:439,815236,815127,109
2018:09:02:21:23:16:564,815236,815181,55
2018:09:02:21:23:16:706,815183,815181,2
2018:09:02:21:23:16:924,815183,815181,2
2018:09:02:21:23:17:069,815177,815144,33
2018:09:02:21:23:17:197,815177,815144,33
2018:09:02:21:23:17:335,815231,815190,41
2018:09:02:21:23:17:464,815231,815190,41
2018:09:02:21:23:17:587,815231,815188,43
2018:09:02:21:23:17:716,815231,815188,43
2018:09:02:21:23:18:025,815231,815188,43
2018:09:02:21:23:18:149,815231,815202,29
2018:09:02:21:23:18:481,815231,815221,10
2018:09:02:21:23:18:598,815231,815221,10
2018:09:02:21:23:18:735,815231,815205,26
2018:09:02:21:23:18:923,815231,815205,26
2018:09:02:21:23:19:082,815231,815205,26
2018:09:02:21:23:19:308,815231,815205,26
2018:09:02:21:23:19:417,815231,815205,26
2018:09:02:21:23:19:571,815300,815207,93
2018:09:02:21:23:19:733,815300,815207,93
2018:09:02:21:23:19:989,815299,815246,53
2018:09:02:21:23:20:136,815299,815246,53
2018:09:02:21:23:20:272,815318,815246,72
2018:09:02:21:23:20:478,815318,815246,72
2018:09:02:21:23:20:643,815318,815246,72
2018:09:02:21:23:20:785,815318,815246,72
2018:09:02:21:23:20:910,815318,815246,72
2018:09:02:21:23:21:114,815318,815246,72
2018:09:02:21:23:21:261,815288,815266,22
2018:09:02:21:23:21:427,815288,815266,22
2018:09:02:21:23:21:576,815318,815314,4
2018:09:02:21:23:21:707,815318,815314,4
2018:09:02:21:23:21:815,815318,815314,4
2018:09:02:21:23:21:941,815318,815317,1
2018:09:02:21:23:22:238,815318,815317,1
2018:09:02:21:23:22:381,815318,815314,4
2018:09:02:21:23:22:516,815323,815318,5
2018:09:02:21:23:22:646,815318,815314,4
2018:09:02:21:23:22:798,815302,815253,49
2018:09:02:21:23:22:914,815302,815253,49
2018:09:02:21:23:23:153,815302,815253,49
2018:09:02:21:23:23:324,815317,815279,38
2018:09:02:21:23:23:495,815317,815279,38
2018:09:02:21:23:23:642,815322,815175,147
2018:09:02:21:23:23:933,815322,815175,147
2018:09:02:21:23:24:046,815289,815273,16
2018:09:02:21:23:24:168,815265,815260,5
2018:09:02:21:23:24:321,815289,815274,15
2018:09:02:21:23:24:441,815265,815260,5
2018:09:02:21:23:24:627,815289,815274,15
2018:09:02:21:23:24:774,815258,815220,38
2018:09:02:21:23:24:903,815258,815220,38
2018:09:02:21:23:25:029,815279,815273,6
2018:09:02:21:23:25:155,815279,815273,6
2018:09:02:21:23:25:282,815237,815220,17
2018:09:02:21:23:25:611,815237,815223,14
2018:09:02:21:23:25:996,815216,815173,43
2018:09:02:21:23:26:118,815216,815180,36
2018:09:02:21:23:26:241,815216,815180,36
2018:09:02:21:23:26:362,815208,815190,18
2018:09:02:21:23:26:488,815208,815190,18
2018:09:02:21:23:26:602,815208,815200,8
2018:09:02:21:23:26:716,815208,815200,8
2018:09:02:21:23:26:876,815208,815200,8
2018:09:02:21:23:27:007,815208,815200,8
2018:09:02:21:23:27:199,815198,815143,55
2018:09:02:21:23:27:321,815234,815210,24
2018:09:02:21:23:27:449,815234,815210,24
2018:09:02:21:23:27:650,815234,815210,24
2018:09:02:21:23:27:918,815213,815210,3
2018:09:02:21:23:28:202,815291,815222,69
2018:09:02:21:23:28:327,815291,815222,69
2018:09:02:21:23:28:480,815263,815222,41
2018:09:02:21:23:28:624,815263,815222,41
2018:09:02:21:23:28:764,815298,815291,7
2018:09:02:21:23:28:894,815298,815291,7
2018:09:02:21:23:29:024,815300,815291,9
2018:09:02:21:23:29:261,815300,815291,9
2018:09:02:21:23:29:448,815300,815233,67
2018:09:02:21:23:29:593,815293,815233,60
2018:09:02:21:23:29:941,815293,815233,60
2018:09:02:21:23:30:149,815297,815255,42
2018:09:02:21:23:30:320,815256,815255,1
2018:09:02:21:23:30:492,815278,815262,16
2018:09:02:21:23:30:748,815278,815272,6
2018:09:02:21:23:30:886,815278,815272,6
2018:09:02:21:23:31:045,815300,815298,2
2018:09:02:21:23:31:175,815300,815298,2
2018:09:02:21:23:31:321,815300,815298,2
2018:09:02:21:23:31:458,815310,815301,9
2018:09:02:21:23:31:579,815300,815298,2
2018:09:02:21:23:31:743,815310,815301,9
2018:09:02:21:23:31:876,815313,815303,10
2018:09:02:21:23:32:005,815313,815303,10
2018:09:02:21:23:32:138,815313,815311,2
2018:09:02:21:23:32:311,815313,815311,2
2018:09:02:21:23:32:659,815300,815299,1
2018:09:02:21:23:32:839,815300,815299,1
2018:09:02:21:23:32:991,815300,815299,1
2018:09:02:21:23:33:167,815300,815299,1
2018:09:02:21:23:33:319,815300,815299,1
2018:09:02:21:23:33:475,815363,815299,64
2018:09:02:21:23:33:643,815363,815349,14
2018:09:02:21:23:33:799,815363,815349,14
2018:09:02:21:23:33:964,815359,815358,1
2018:09:02:21:23:34:089,815390,815349,41
2018:09:02:21:23:34:265,815390,815349,41
2018:09:02:21:23:34:398,815350,815349,1
2018:09:02:21:23:34:551,815350,815349,1
2018:09:02:21:23:34:675,815400,815369,31
2018:09:02:21:23:34:869,815347,815331,16
2018:09:02:21:23:35:101,815347,815331,16
2018:09:02:21:23:35:542,815399,815384,15
2018:09:02:21:23:35:680,815393,815384,9
2018:09:02:21:23:35:816,815393,815384,9
2018:09:02:21:23:35:967,815391,815388,3
2018:09:02:21:23:36:163,815391,815388,3
2018:09:02:21:23:36:299,815392,815391,1
2018:09:02:21:23:36:481,815392,815391,1
2018:09:02:21:23:36:655,815392,815388,4
2018:09:02:21:23:36:977,815417,815394,23
2018:09:02:21:23:37:125,815450,815438,12
2018:09:02:21:23:37:251,815450,815438,12
2018:09:02:21:23:37:377,815450,815438,12
2018:09:02:21:23:37:529,815492,815438,54
2018:09:02:21:23:37:709,815492,815438,54
2018:09:02:21:23:37:882,815499,815441,58
2018:09:02:21:23:38:024,815499,815441,58
2018:09:02:21:23:38:179,815499,815450,49
2018:09:02:21:23:38:329,815499,815450,49
2018:09:02:21:23:38:486,815489,815450,39
2018:09:02:21:23:38:665,815500,815450,50
2018:09:02:21:23:38:785,815498,815457,41
2018:09:02:21:23:38:898,815498,815457,41
2018:09:02:21:23:39:018,815498,815457,41
2018:09:02:21:23:39:159,815498,815457,41
2018:09:02:21:23:39:449,815498,815457,41
2018:09:02:21:23:39:579,815498,815457,41
2018:09:02:21:23:39:697,815498,815457,41
2018:09:02:21:23:39:827,815498,815457,41
2018:09:02:21:23:40:033,815618,815457,161
2018:09:02:21:23:40:164,815618,815457,161
2018:09:02:21:23:40:316,815618,815457,161
2018:09:02:21:23:40:588,815497,815478,19
2018:09:02:21:23:40:859,815640,815638,2
2018:09:02:21:23:41:069,815618,815528,90
2018:09:02:21:23:41:240,815617,815528,89
2018:09:02:21:23:41:374,815617,815528,89
2018:09:02:21:23:41:528,815617,815577,40
2018:09:02:21:23:41:690,815617,815577,40
2018:09:02:21:23:41:829,815617,815577,40
2018:09:02:21:23:41:984,815617,815577,40
2018:09:02:21:23:42:118,815617,815577,40
2018:09:02:21:23:42:249,815618,815474,144
2018:09:02:21:23:42:390,815618,815474,144
2018:09:02:21:23:42:841,815615,815500,115
2018:09:02:21:23:42:990,815575,815549,26
2018:09:02:21:23:43:128,815575,815549,26
2018:09:02:21:23:43:264,815608,815594,14
2018:09:02:21:23:43:430,815608,815594,14
2018:09:02:21:23:43:598,815615,815600,15
2018:09:02:21:23:43:718,815615,815600,15
2018:09:02:21:23:43:880,815615,815600,15
2018:09:02:21:23:44:000,815615,815600,15
2018:09:02:21:23:44:135,815605,815600,5
2018:09:02:21:23:44:256,815605,815590,15
2018:09:02:21:23:44:404,815587,815565,22
2018:09:02:21:23:44:525,815605,815590,15
2018:09:02:21:23:44:670,815587,815581,6
2018:09:02:21:23:44:790,815587,815550,37
2018:09:02:21:23:44:961,815587,815550,37
2018:09:02:21:23:45:350,815587,815550,37
2018:09:02:21:23:45:507,815614,815610,4
2018:09:02:21:23:45:632,815614,815603,11
2018:09:02:21:23:45:826,815614,815603,11
2018:09:02:21:23:45:979,815654,815628,26
2018:09:02:21:23:46:109,815654,815628,26
2018:09:02:21:23:46:303,815597,815594,3
2018:09:02:21:23:46:448,815597,815594,3
2018:09:02:21:23:46:584,815597,815594,3
2018:09:02:21:23:46:906,815604,815602,2
2018:09:02:21:23:47:131,815641,815635,6
2018:09:02:21:23:47:285,815641,815635,6
2018:09:02:21:23:47:407,815649,815645,4
2018:09:02:21:23:47:541,815649,815645,4
2018:09:02:21:23:47:706,815649,815645,4
2018:09:02:21:23:47:847,815648,815646,2
2018:09:02:21:23:47:982,815648,815646,2
2018:09:02:21:23:48:153,815721,815650,71
2018:09:02:21:23:48:663,815694,815655,39
2018:09:02:21:23:48:928,815721,815662,59
2018:09:02:21:23:49:168,815721,815694,27
2018:09:02:21:23:49:350,815721,815694,27
2018:09:02:21:23:49:495,815693,815673,20
2018:09:02:21:23:49:653,815721,815673,48
2018:09:02:21:23:49:766,815695,815673,22
2018:09:02:21:23:49:900,815695,815673,22
2018:09:02:21:23:50:051,815721,815683,38
2018:09:02:21:23:50:214,815689,815684,5
2018:09:02:21:23:50:338,815689,815684,5
2018:09:02:21:23:50:452,815680,815676,4
2018:09:02:21:23:50:610,815688,815684,4
2018:09:02:21:23:50:745,815689,815676,13
2018:09:02:21:23:50:881,815687,815679,8
2018:09:02:21:23:51:019,815687,815679,8
2018:09:02:21:23:51:198,815687,815679,8
2018:09:02:21:23:51:433,815682,815631,51
2018:09:02:21:23:51:582,815621,815594,27
2018:09:02:21:23:51:776,815621,815603,18
2018:09:02:21:23:51:938,815621,815603,18
2018:09:02:21:23:52:331,815620,815602,18
2018:09:02:21:23:52:453,815601,815594,7
2018:09:02:21:23:52:572,815601,815594,7
2018:09:02:21:23:52:700,815689,815594,95
2018:09:02:21:23:52:855,815689,815594,95
2018:09:02:21:23:52:986,815601,815594,7
2018:09:02:21:23:53:124,815681,815573,108
2018:09:02:21:23:53:323,815568,815566,2
2018:09:02:21:23:53:432,815568,815566,2
2018:09:02:21:23:53:572,815568,815566,2
2018:09:02:21:23:53:685,815567,815566,1
2018:09:02:21:23:53:827,815567,815566,1
2018:09:02:21:23:54:171,815567,815566,1
2018:09:02:21:23:54:301,815568,815562,6
2018:09:02:21:23:54:434,815568,815567,1
2018:09:02:21:23:54:550,815568,815562,6
2018:09:02:21:23:54:707,815582,815526,56
2018:09:02:21:23:54:874,815568,815562,6
2018:09:02:21:23:55:067,815582,815574,8
2018:09:02:21:23:55:467,815582,815563,19
2018:09:02:21:23:55:684,815574,815543,31
2018:09:02:21:23:55:817,815564,815519,45
2018:09:02:21:23:55:930,815564,815519,45
2018:09:02:21:23:56:047,815564,815519,45
2018:09:02:21:23:56:185,815562,815544,18
2018:09:02:21:23:56:326,815559,815544,15
2018:09:02:21:23:56:444,815559,815544,15
2018:09:02:21:23:56:685,815542,815519,23
2018:09:02:21:23:56:840,815558,815545,13
2018:09:02:21:23:56:951,815544,815519,25
2018:09:02:21:23:57:063,815544,815519,25
2018:09:02:21:23:57:208,815557,815546,11
2018:09:02:21:23:57:339,815557,815546,11
2018:09:02:21:23:57:506,815557,815546,11
2018:09:02:21:23:57:636,815557,815546,11
2018:09:02:21:23:57:754,815557,815556,1
2018:09:02:21:23:57:900,815557,815556,1
2018:09:02:21:23:58:078,815557,815556,1
2018:09:02:21:23:58:633,815571,815564,7
2018:09:02:21:23:58:780,815570,815564,6
2018:09:02:21:23:59:004,815570,815566,4
2018:09:02:21:23:59:413,815570,815566,4
2018:09:02:21:23:59:610,815569,815567,2
2018:09:02:21:23:59:729,815569,815567,2
2018:09:02:21:23:59:901,815569,815519,50
2018:09:02:21:24:00:025,815569,815567,2
2018:09:02:21:24:00:232,815566,815519,47
2018:09:02:21:24:00:378,815566,815547,19
2018:09:02:21:24:00:536,815568,815566,2
2018:09:02:21:24:00:704,815568,815566,2
2018:09:02:21:24:00:868,815568,815557,11
2018:09:02:21:24:01:010,815568,815557,11
2018:09:02:21:24:01:137,815615,815562,53
2018:09:02:21:24:01:268,815615,815562,53
2018:09:02:21:24:01:420,815615,815562,53
2018:09:02:21:24:01:808,815608,815570,38
2018:09:02:21:24:01:941,815608,815570,38
2018:09:02:21:24:02:059,815608,815570,38
2018:09:02:21:24:02:174,815608,815570,38
2018:09:02:21:24:02:283,815608,815580,28
2018:09:02:21:24:02:399,815608,815580,28
2018:09:02:21:24:02:716,815608,815580,28
2018:09:02:21:24:02:830,815599,815580,19
2018:09:02:21:24:02:985,815599,815580,19
2018:09:02:21:24:03:105,815599,815580,19
2018:09:02:21:24:03:396,815615,815580,35
2018:09:02:21:24:03:513,815596,815585,11
2018:09:02:21:24:03:655,815596,815585,11
2018:09:02:21:24:03:806,815606,815585,21
2018:09:02:21:24:03:964,815621,815581,40
2018:09:02:21:24:04:077,815621,815581,40
2018:09:02:21:24:04:201,815621,815581,40
2018:09:02:21:24:04:354,815621,815581,40
2018:09:02:21:24:04:528,815610,815598,12
2018:09:02:21:24:04:713,815610,815571,39
2018:09:02:21:24:04:835,815610,815601,9
2018:09:02:21:24:05:067,815610,815601,9
2018:09:02:21:24:05:268,815610,815601,9
2018:09:02:21:24:05:415,815610,815601,9
2018:09:02:21:24:05:536,815601,815574,27
2018:09:02:21:24:05:933,815601,815574,27
2018:09:02:21:24:06:070,815600,815574,26
2018:09:02:21:24:06:199,815600,815574,26
2018:09:02:21:24:06:357,815600,815574,26
2018:09:02:21:24:06:473,815542,815537,5
2018:09:02:21:24:06:677,815542,815537,5
2018:09:02:21:24:06:794,815541,815527,14
2018:09:02:21:24:06:936,815541,815527,14
2018:09:02:21:24:07:098,815541,815527,14
2018:09:02:21:24:07:400,815597,815519,78
2018:09:02:21:24:07:571,815539,815519,20
2018:09:02:21:24:07:741,815575,815559,16
2018:09:02:21:24:07:864,815575,815534,41
2018:09:02:21:24:07:992,815575,815539,36
2018:09:02:21:24:08:167,815575,815534,41
2018:09:02:21:24:08:310,815575,815534,41
2018:09:02:21:24:08:425,815575,815519,56
2018:09:02:21:24:08:548,815574,815519,55
2018:09:02:21:24:08:699,815574,815519,55
2018:09:02:21:24:08:866,815567,815530,37
2018:09:02:21:24:08:999,815567,815530,37
2018:09:02:21:24:09:113,815567,815530,37
2018:09:02:21:24:09:256,815567,815530,37
2018:09:02:21:24:09:450,815567,815504,63
2018:09:02:21:24:09:769,815573,815504,69
2018:09:02:21:24:10:040,815537,815531,6
2018:09:02:21:24:10:185,815537,815506,31
2018:09:02:21:24:10:341,815534,815532,2
2018:09:02:21:24:10:492,815564,815537,27
2018:09:02:21:24:10:614,815506,815504,2
2018:09:02:21:24:10:787,815506,815504,2
2018:09:02:21:24:10:936,815506,815504,2
2018:09:02:21:24:11:078,815506,815504,2
2018:09:02:21:24:11:190,815506,815504,2
2018:09:02:21:24:11:354,815506,815504,2
2018:09:02:21:24:11:698,815505,815504,1
2018:09:02:21:24:11:840,815502,815500,2
2018:09:02:21:24:12:002,815505,815504,1
2018:09:02:21:24:12:121,815501,815500,1
2018:09:02:21:24:12:246,815501,815500,1
2018:09:02:21:24:12:357,815501,815500,1
2018:09:02:21:24:12:474,815505,815500,5
2018:09:02:21:24:12:621,815505,815500,5
2018:09:02:21:24:12:806,815505,815500,5
2018:09:02:21:24:12:954,815505,815500,5
2018:09:02:21:24:13:085,815505,815500,5
2018:09:02:21:24:13:426,815505,815500,5
2018:09:02:21:24:13:559,815501,815500,1
2018:09:02:21:24:13:687,815503,815500,3
2018:09:02:21:24:14:051,815503,815500,3
2018:09:02:21:24:14:234,815502,815500,2
2018:09:02:21:24:14:406,815502,815500,2
2018:09:02:21:24:14:558,815501,815500,1
2018:09:02:21:24:14:722,815501,815500,1
2018:09:02:21:24:14:874,815501,815498,3
2018:09:02:21:24:15:023,815501,815498,3
2018:09:02:21:24:15:177,815499,815461,38
2018:09:02:21:24:15:329,815499,815461,38
2018:09:02:21:24:15:487,815496,815458,38
2018:09:02:21:24:15:645,815496,815458,38
2018:09:02:21:24:15:776,815496,815458,38
2018:09:02:21:24:15:914,815486,815400,86
2018:09:02:21:24:16:058,815496,815458,38
2018:09:02:21:24:16:336,815461,815409,52
2018:09:02:21:24:16:538,815461,815417,44
2018:09:02:21:24:16:665,815451,815417,34
2018:09:02:21:24:16:784,815401,815400,1
2018:09:02:21:24:16:915,815460,815400,60
2018:09:02:21:24:17:062,815460,815400,60
2018:09:02:21:24:17:192,815440,815414,26
2018:09:02:21:24:17:329,815460,815400,60
2018:09:02:21:24:17:548,815455,815418,37
2018:09:02:21:24:17:892,815437,815419,18
2018:09:02:21:24:18:056,815437,815419,18
2018:09:02:21:24:18:182,815437,815419,18
2018:09:02:21:24:18:293,815437,815419,18
2018:09:02:21:24:18:431,815437,815419,18
2018:09:02:21:24:18:589,815437,815419,18
2018:09:02:21:24:18:717,815437,815419,18
2018:09:02:21:24:18:823,815494,815431,63
2018:09:02:21:24:18:935,815432,815431,1
2018:09:02:21:24:19:095,815432,815431,1
2018:09:02:21:24:19:327,815432,815431,1
2018:09:02:21:24:19:528,815432,815431,1
2018:09:02:21:24:19:689,815431,815422,9
2018:09:02:21:24:19:820,815431,815422,9
2018:09:02:21:24:19:929,815431,815331,100
2018:09:02:21:24:20:080,815431,815331,100
2018:09:02:21:24:20:512,815431,815331,100
2018:09:02:21:24:20:629,815331,815327,4
2018:09:02:21:24:20:747,815388,815327,61
2018:09:02:21:24:20:867,815331,815327,4
2018:09:02:21:24:21:034,815388,815327,61
2018:09:02:21:24:21:164,815388,815327,61
2018:09:02:21:24:21:286,815388,815327,61
2018:09:02:21:24:21:449,815378,815325,53
2018:09:02:21:24:21:595,815377,815341,36
2018:09:02:21:24:21:730,815377,815341,36
2018:09:02:21:24:21:882,815377,815341,36
2018:09:02:21:24:21:994,815367,815328,39
2018:09:02:21:24:22:163,815367,815336,31
2018:09:02:21:24:22:294,815377,815323,54
2018:09:02:21:24:22:549,815375,815323,52
2018:09:02:21:24:22:747,815396,815324,72
2018:09:02:21:24:22:888,815368,815334,34
2018:09:02:21:24:23:019,815392,815328,64
2018:09:02:21:24:23:126,815372,815335,37
