id,datetime,side,price,size,buy_child_order_acceptance_id,sell_child_order_acceptance_id
400157957,2018:09:02:06:54:07:521,BUY,808650,1.351094,JRF20180902-065407-084367,JRF20180902-065403-362416
400157958,2018:09:02:06:54:07:615,SELL,808583,0.02,JRF20180902-065407-801437,JRF20180902-065407-913240
400157959,2018:09:02:06:54:07:630,BUY,808650,0.048906,JRF20180902-065407-640969,JRF20180902-065403-362416
400157960,2018:09:02:06:54:07:630,BUY,808653,0.01,JRF20180902-065407-640969,JRF20180902-065405-407613
400157961,2018:09:02:06:54:07:630,BUY,808657,0.01,JRF20180902-065407-640969,JRF20180902-065404-640950
400157962,2018:09:02:06:54:07:630,BUY,808666,0.120881,JRF20180902-065407-640969,JRF20180902-065403-541858
400157963,2018:09:02:06:54:07:630,BUY,808678,0.010213,JRF20180902-065407-640969,JRF20180902-065403-967503
400157964,2018:09:02:06:54:07:646,SELL,808583,0.0523165,JRF20180902-065407-801437,JRF20180902-065407-541875
400157965,2018:09:02:06:54:07:677,BUY,808678,0.004787,JRF20180902-065407-515986,JRF20180902-065403-967503
400157966,2018:09:02:06:54:07:677,BUY,808685,0.02,JRF20180902-065407-515986,JRF20180902-065403-051081
400157967,2018:09:02:06:54:07:677,BUY,808687,0.01,JRF20180902-065407-515986,JRF20180902-065403-112376
400157968,2018:09:02:06:54:07:677,BUY,808687,0.02,JRF20180902-065407-515986,JRF20180902-065406-084362
400157969,2018:09:02:06:54:07:677,BUY,808687,0.03873121,JRF20180902-065407-515986,JRF20180902-065406-515980
400157970,2018:09:02:06:54:07:677,BUY,808688,0.10648179,JRF20180902-065407-515986,JRF20180902-065402-362413
400157971,2018:09:02:06:54:08:052,BUY,808628,0.1,JRF20180902-065407-228523,JRF20180902-065407-201515
400157972,2018:09:02:06:54:08:052,BUY,808640,0.015,JRF20180902-065407-228523,JRF20180902-065407-017900
400157973,2018:09:02:06:54:08:052,BUY,808648,0.085,JRF20180902-065407-228523,JRF20180902-065407-362424
400157974,2018:09:02:06:54:08:115,SELL,808625,0.05,JRF20180902-065407-774612,JRF20180902-065407-201518
400157975,2018:09:02:06:54:08:115,SELL,808621,0.01,JRF20180902-065406-128090,JRF20180902-065407-201518
400157976,2018:09:02:06:54:08:115,SELL,808616,0.06,JRF20180902-065407-051099,JRF20180902-065407-201518
400157977,2018:09:02:06:54:08:209,BUY,808648,0.185,JRF20180902-065408-454207,JRF20180902-065407-362424
400157978,2018:09:02:06:54:08:209,BUY,808677,0.315,JRF20180902-065408-454207,JRF20180902-065407-201517
400157979,2018:09:02:06:54:08:271,BUY,808677,0.085,JRF20180902-065408-640970,JRF20180902-065407-201517
400157980,2018:09:02:06:54:08:271,BUY,808678,0.1,JRF20180902-065408-640970,JRF20180902-065407-454204
400157981,2018:09:02:06:54:08:271,BUY,808678,0.015,JRF20180902-065408-640970,JRF20180902-065408-454205
400157982,2018:09:02:06:54:08:380,SELL,808626,0.05,JRF20180902-065408-201519,JRF20180902-065408-201520
400157983,2018:09:02:06:54:08:380,SELL,808626,0.15,JRF20180902-065408-698033,JRF20180902-065408-201520
400157984,2018:09:02:06:54:08:427,SELL,808626,0.05,JRF20180902-065408-698033,JRF20180902-065408-698036
400157985,2018:09:02:06:54:08:474,BUY,808625,0.02,JRF20180902-065408-395556,JRF20180902-065408-698036
400157986,2018:09:02:06:54:08:490,SELL,808622,0.01,JRF20180902-065408-801447,JRF20180902-065408-454214
400157987,2018:09:02:06:54:08:505,BUY,808625,0.03,JRF20180902-065408-640973,JRF20180902-065408-698036
400157988,2018:09:02:06:54:08:537,SELL,808627,0.01,JRF20180902-065408-640973,JRF20180902-065408-515988
400157989,2018:09:02:06:54:08:646,SELL,808646,0.01,JRF20180902-065408-152151,JRF20180902-065408-789018
400157990,2018:09:02:06:54:08:662,BUY,808668,0.054704,JRF20180902-065408-541881,JRF20180902-065408-051105
400157991,2018:09:02:06:54:08:662,BUY,808678,0.145296,JRF20180902-065408-541881,JRF20180902-065408-454205
400157992,2018:09:02:06:54:08:662,SELL,808646,0.05,JRF20180902-065408-152151,JRF20180902-065408-362428
400157993,2018:09:02:06:54:08:693,SELL,808646,0.01,JRF20180902-065408-152151,JRF20180902-065408-017904
400157994,2018:09:02:06:54:08:740,SELL,808646,0.0511848,JRF20180902-065408-152151,JRF20180902-065408-362429
400157995,2018:09:02:06:54:08:833,BUY,808678,0.01,JRF20180902-065408-774616,JRF20180902-065408-454205
400157996,2018:09:02:06:54:08:943,SELL,808646,0.05,JRF20180902-065408-152151,JRF20180902-065408-801450
400157997,2018:09:02:06:54:08:958,BUY,808666,0.27,JRF20180902-065408-152155,JRF20180902-065408-152154
400157998,2018:09:02:06:54:08:958,BUY,808678,0.129704,JRF20180902-065408-152155,JRF20180902-065408-454205
400157999,2018:09:02:06:54:08:958,BUY,808686,0.05,JRF20180902-065408-152155,JRF20180902-065407-084369
400158000,2018:09:02:06:54:08:958,BUY,808686,0.05,JRF20180902-065408-152155,JRF20180902-065408-112402
400158001,2018:09:02:06:54:08:958,BUY,808687,0.000296,JRF20180902-065408-152155,JRF20180902-065408-112404
400158002,2018:09:02:06:54:08:974,BUY,808687,0.009704,JRF20180902-065408-051106,JRF20180902-065408-112404
400158003,2018:09:02:06:54:08:974,BUY,808688,0.026876,JRF20180902-065408-051106,JRF20180902-065402-362413
400158004,2018:09:02:06:54:09:474,BUY,808663,0.02,JRF20180902-065409-112414,JRF20180902-065409-051107
400158005,2018:09:02:06:54:09:537,BUY,808683,0.2,JRF20180902-065409-640982,JRF20180902-065409-801455
400158006,2018:09:02:06:54:09:724,SELL,808659,0.02,JRF20180902-065409-541887,JRF20180902-065409-362430
400158007,2018:09:02:06:54:09:724,SELL,808658,0.0435401,JRF20180902-065409-044886,JRF20180902-065409-362430
400158008,2018:09:02:06:54:10:068,BUY,808676,0.01,JRF20180902-065409-698039,JRF20180902-065409-201529
400158009,2018:09:02:06:54:10:068,BUY,808682,0.99,JRF20180902-065409-698039,JRF20180902-065409-789026
400158010,2018:09:02:06:54:10:427,SELL,808669,0.1,JRF20180902-065409-801457,JRF20180902-065410-774626
400158011,2018:09:02:06:54:10:599,BUY,808668,0.12,JRF20180902-065410-774629,JRF20180902-065410-774626
400158012,2018:09:02:06:54:10:708,SELL,808658,0.0064599,JRF20180902-065409-044886,JRF20180902-065410-801462
400158013,2018:09:02:06:54:10:708,SELL,808658,0.05,JRF20180902-065409-044887,JRF20180902-065410-801462
400158014,2018:09:02:06:54:10:708,SELL,808646,0.0066229,JRF20180902-065408-152151,JRF20180902-065410-801462
400158015,2018:09:02:06:54:10:771,BUY,808668,0.05,JRF20180902-065410-774631,JRF20180902-065410-774626
400158016,2018:09:02:06:54:10:818,BUY,808670,0.02,JRF20180902-065410-112417,JRF20180902-065410-201536
400158017,2018:09:02:06:54:10:818,BUY,808673,0.02,JRF20180902-065410-112417,JRF20180902-065410-051109
400158018,2018:09:02:06:54:10:865,SELL,808678,0.01,JRF20180902-065410-112417,JRF20180902-065410-967528
400158019,2018:09:02:06:54:10:880,SELL,808678,0.01,JRF20180902-065410-112417,JRF20180902-065410-017920
400158020,2018:09:02:06:54:10:943,BUY,808682,0.2,JRF20180902-065410-640989,JRF20180902-065409-789026
400158021,2018:09:02:06:54:11:177,BUY,808680,0.01,JRF20180902-065411-407633,JRF20180902-065411-801464
400158022,2018:09:02:06:54:11:177,BUY,808682,0.01,JRF20180902-065411-407633,JRF20180902-065409-789026
400158023,2018:09:02:06:54:11:287,BUY,808679,0.02,JRF20180902-065411-228545,JRF20180902-065411-774633
400158024,2018:09:02:06:54:11:287,BUY,808682,0.18,JRF20180902-065411-228545,JRF20180902-065409-789026
400158025,2018:09:02:06:54:11:521,SELL,808678,0.11,JRF20180902-065410-112417,JRF20180902-065411-774635
400158026,2018:09:02:06:54:11:537,BUY,808677,0.1,JRF20180902-065411-801467,JRF20180902-065411-774635
400158027,2018:09:02:06:54:11:599,BUY,808677,0.02,JRF20180902-065411-051112,JRF20180902-065411-774635
400158028,2018:09:02:06:54:11:646,SELL,808646,0.0569809,JRF20180902-065408-152151,JRF20180902-065411-541893
400158029,2018:09:02:06:54:11:833,SELL,808646,0.0652114,JRF20180902-065408-152151,JRF20180902-065411-084386
400158030,2018:09:02:06:54:11:833,SELL,808630,0.01,JRF20180902-065409-201528,JRF20180902-065411-084386
400158031,2018:09:02:06:54:11:833,SELL,808629,0.02,JRF20180902-065408-201525,JRF20180902-065411-084386
400158032,2018:09:02:06:54:11:833,SELL,808627,0.01,JRF20180902-065408-640973,JRF20180902-065411-084386
400158033,2018:09:02:06:54:11:833,SELL,808627,0.0947886,JRF20180902-065408-541880,JRF20180902-065411-084386
400158034,2018:09:02:06:54:11:849,BUY,808677,0.04,JRF20180902-065411-541894,JRF20180902-065411-774635
400158035,2018:09:02:06:54:11:849,BUY,808682,1.46,JRF20180902-065411-541894,JRF20180902-065409-789026
400158036,2018:09:02:06:54:12:083,SELL,808648,0.01,JRF20180902-065411-913262,JRF20180902-065411-395578
400158037,2018:09:02:06:54:12:302,BUY,808667,0.0525,JRF20180902-065412-516007,JRF20180902-065411-051114
400158038,2018:09:02:06:54:12:318,BUY,808680,0.01,JRF20180902-065412-516007,JRF20180902-065412-051115
400158039,2018:09:02:06:54:12:318,BUY,808681,0.1375,JRF20180902-065412-516007,JRF20180902-065411-228548
400158040,2018:09:02:06:54:12:349,SELL,808649,0.02,JRF20180902-065412-201545,JRF20180902-065412-362440
400158041,2018:09:02:06:54:12:349,SELL,808648,0.04,JRF20180902-065411-913262,JRF20180902-065412-362440
400158042,2018:09:02:06:54:12:349,SELL,808633,0.0290125,JRF20180902-065412-774641,JRF20180902-065412-362440
400158043,2018:09:02:06:54:12:349,SELL,808618,0.01,JRF20180902-065408-128321,JRF20180902-065412-362440
400158044,2018:09:02:06:54:12:349,SELL,808617,0.01,JRF20180902-065408-541886,JRF20180902-065412-362440
400158045,2018:09:02:06:54:12:349,SELL,808616,0.01,JRF20180902-065412-516006,JRF20180902-065412-362440
400158046,2018:09:02:06:54:12:349,SELL,808610,0.15,JRF20180902-065412-541895,JRF20180902-065412-362440
400158047,2018:09:02:06:54:12:365,SELL,808608,0.01154,JRF20180902-065410-201537,JRF20180902-065412-362440
400158048,2018:09:02:06:54:12:365,SELL,808601,0.01,JRF20180902-065411-128881,JRF20180902-065412-362440
400158049,2018:09:02:06:54:12:365,SELL,808599,0.37,JRF20180902-065408-362425,JRF20180902-065412-362440
400158050,2018:09:02:06:54:12:365,SELL,808599,0.07,JRF20180902-065410-801463,JRF20180902-065412-362440
400158051,2018:09:02:06:54:12:365,SELL,808594,0.4,JRF20180902-065407-017902,JRF20180902-065412-362440
400158052,2018:09:02:06:54:12:365,SELL,808594,0.3,JRF20180902-065408-051103,JRF20180902-065412-362440
400158053,2018:09:02:06:54:12:365,SELL,808593,0.015,JRF20180902-065407-454203,JRF20180902-065412-362440
400158054,2018:09:02:06:54:12:365,SELL,808586,0.02,JRF20180902-065408-801445,JRF20180902-065412-362440
400158055,2018:09:02:06:54:12:365,SELL,808584,0.01,JRF20180902-065408-454209,JRF20180902-065412-362440
400158056,2018:09:02:06:54:12:365,SELL,808584,0.01,JRF20180902-065408-112403,JRF20180902-065412-362440
400158057,2018:09:02:06:54:12:365,SELL,808583,0.2276835,JRF20180902-065407-801437,JRF20180902-065412-362440
400158058,2018:09:02:06:54:12:365,SELL,808580,0.2,JRF20180902-065410-774625,JRF20180902-065412-362440
400158059,2018:09:02:06:54:12:365,SELL,808580,0.07,JRF20180902-065412-128905,JRF20180902-065412-362440
400158060,2018:09:02:06:54:12:365,SELL,808576,0.02,JRF20180902-065407-541876,JRF20180902-065412-362440
400158061,2018:09:02:06:54:12:365,SELL,808573,0.01,JRF20180902-065411-044896,JRF20180902-065412-362440
400158062,2018:09:02:06:54:12:365,SELL,808569,0.01,JRF20180902-065410-698040,JRF20180902-065412-362440
400158063,2018:09:02:06:54:12:365,SELL,808567,0.01126879,JRF20180902-065351-228428,JRF20180902-065412-362440
400158064,2018:09:02:06:54:12:365,SELL,808565,0.01,JRF20180902-065353-125696,JRF20180902-065412-362440
400158065,2018:09:02:06:54:12:365,SELL,808565,0.015,JRF20180902-065408-541885,JRF20180902-065412-362440
400158066,2018:09:02:06:54:12:365,SELL,808564,0.02,JRF20180902-065359-228466,JRF20180902-065412-362440
400158067,2018:09:02:06:54:12:365,SELL,808563,0.01,JRF20180902-065354-201417,JRF20180902-065412-362440
400158068,2018:09:02:06:54:12:365,SELL,808563,0.102,JRF20180902-065411-362436,JRF20180902-065412-362440
400158069,2018:09:02:06:54:12:365,SELL,808560,0.01,JRF20180902-065233-640560,JRF20180902-065412-362440
400158070,2018:09:02:06:54:12:365,SELL,808560,0.0301,JRF20180902-065317-116962,JRF20180902-065412-362440
400158071,2018:09:02:06:54:12:365,SELL,808559,0.02,JRF20180902-065209-407141,JRF20180902-065412-362440
400158072,2018:09:02:06:54:12:365,SELL,808559,0.014,JRF20180902-065317-117087,JRF20180902-065412-362440
400158073,2018:09:02:06:54:12:365,SELL,808559,0.01,JRF20180902-065346-123476,JRF20180902-065412-362440
400158074,2018:09:02:06:54:12:365,SELL,808558,0.015,JRF20180902-065323-788826,JRF20180902-065412-362440
400158075,2018:09:02:06:54:12:365,SELL,808558,0.2,JRF20180902-065409-017912,JRF20180902-065412-362440
400158076,2018:09:02:06:54:12:365,SELL,808557,0.011,JRF20180902-065221-104595,JRF20180902-065412-362440
400158077,2018:09:02:06:54:12:365,SELL,808557,0.01,JRF20180902-065338-122052,JRF20180902-065412-362440
400158078,2018:09:02:06:54:12:365,SELL,808557,0.01,JRF20180902-065404-788998,JRF20180902-065412-362440
400158079,2018:09:02:06:54:12:365,SELL,808556,0.01,JRF20180902-065220-104424,JRF20180902-065412-362440
400158080,2018:09:02:06:54:12:365,SELL,808555,0.45,JRF20180902-065410-774628,JRF20180902-065412-362440
400158081,2018:09:02:06:54:12:365,SELL,808555,0.3,JRF20180902-065410-152158,JRF20180902-065412-362440
400158082,2018:09:02:06:54:12:365,SELL,808554,0.01,JRF20180902-065359-395509,JRF20180902-065412-362440
400158083,2018:09:02:06:54:12:365,SELL,808553,0.101,JRF20180902-065408-454210,JRF20180902-065412-362440
400158084,2018:09:02:06:54:12:365,SELL,808551,0.01,JRF20180902-065225-105056,JRF20180902-065412-362440
400158085,2018:09:02:06:54:12:365,SELL,808551,0.01,JRF20180902-065242-107353,JRF20180902-065412-362440
400158086,2018:09:02:06:54:12:365,SELL,808551,0.3,JRF20180902-065400-541841,JRF20180902-065412-362440
400158087,2018:09:02:06:54:12:365,SELL,808551,0.01,JRF20180902-065401-126641,JRF20180902-065412-362440
400158088,2018:09:02:06:54:12:365,SELL,808547,0.27739521,JRF20180902-065411-395577,JRF20180902-065412-362440
400158119,2018:09:02:06:54:12:427,SELL,808528,0.01,JRF20180902-065158-098858,JRF20180902-065412-362441
400158120,2018:09:02:06:54:12:427,SELL,808527,0.09,JRF20180902-065408-051104,JRF20180902-065412-362441
400158121,2018:09:02:06:54:12:427,SELL,808525,0.02,JRF20180902-065408-515993,JRF20180902-065412-362441
400158122,2018:09:02:06:54:12:427,SELL,808524,0.292555,JRF20180902-065104-800481,JRF20180902-065412-362441
400158123,2018:09:02:06:54:12:427,SELL,808524,0.07284021,JRF20180902-065112-697487,JRF20180902-065412-362441
400158124,2018:09:02:06:54:12:583,SELL,808628,0.01,JRF20180902-065412-017929,JRF20180902-065412-454231
400158125,2018:09:02:06:54:12:583,SELL,808548,0.09,JRF20180902-065412-017928,JRF20180902-065412-454231
400158126,2018:09:02:06:54:12:630,BUY,808648,0.01,JRF20180902-065412-541897,JRF20180902-065412-774643
400158127,2018:09:02:06:54:12:677,SELL,808652,0.01,JRF20180902-065412-541897,JRF20180902-065412-801472
400158128,2018:09:02:06:54:12:677,SELL,808607,0.03,JRF20180902-065412-152159,JRF20180902-065412-801472
400158129,2018:09:02:06:54:12:677,SELL,808548,0.0164563,JRF20180902-065412-017928,JRF20180902-065412-801472
400158089,2018:09:02:06:54:12:427,SELL,808589,0.02,JRF20180902-065412-228553,JRF20180902-065412-362441
400158090,2018:09:02:06:54:12:427,SELL,808547,0.22260479,JRF20180902-065411-395577,JRF20180902-065412-362441
400158091,2018:09:02:06:54:12:427,SELL,808546,0.2,JRF20180902-065411-017922,JRF20180902-065412-362441
400158092,2018:09:02:06:54:12:427,SELL,808545,0.01,JRF20180902-065147-096836,JRF20180902-065412-362441
400158093,2018:09:02:06:54:12:427,SELL,808545,0.15,JRF20180902-065158-697660,JRF20180902-065412-362441
400158094,2018:09:02:06:54:12:427,SELL,808545,0.02,JRF20180902-065227-872907,JRF20180902-065412-362441
400158095,2018:09:02:06:54:12:427,SELL,808543,0.01,JRF20180902-065352-125444,JRF20180902-065412-362441
400158096,2018:09:02:06:54:12:427,SELL,808543,0.01,JRF20180902-065408-044882,JRF20180902-065412-362441
400158097,2018:09:02:06:54:12:427,SELL,808541,0.01,JRF20180902-065124-091638,JRF20180902-065412-362441
400158098,2018:09:02:06:54:12:427,SELL,808541,0.01,JRF20180902-065356-201432,JRF20180902-065412-362441
400158099,2018:09:02:06:54:12:427,SELL,808541,0.106,JRF20180902-065408-362427,JRF20180902-065412-362441
400158100,2018:09:02:06:54:12:427,SELL,808539,0.01,JRF20180902-065124-092051,JRF20180902-065412-362441
400158101,2018:09:02:06:54:12:427,SELL,808539,0.02,JRF20180902-065321-395353,JRF20180902-065412-362441
400158102,2018:09:02:06:54:12:427,SELL,808539,0.01,JRF20180902-065348-801330,JRF20180902-065412-362441
400158103,2018:09:02:06:54:12:427,SELL,808539,0.03,JRF20180902-065349-913164,JRF20180902-065412-362441
400158104,2018:09:02:06:54:12:427,SELL,808538,0.01,JRF20180902-065238-395131,JRF20180902-065412-362441
400158105,2018:09:02:06:54:12:427,SELL,808537,0.5,JRF20180902-065111-151411,JRF20180902-065412-362441
400158106,2018:09:02:06:54:12:427,SELL,808537,0.015,JRF20180902-065346-515877,JRF20180902-065412-362441
400158107,2018:09:02:06:54:12:427,SELL,808535,0.01,JRF20180902-065203-099883,JRF20180902-065412-362441
400158108,2018:09:02:06:54:12:427,SELL,808535,0.01,JRF20180902-065402-127061,JRF20180902-065412-362441
400158109,2018:09:02:06:54:12:427,SELL,808535,0.01,JRF20180902-065403-913220,JRF20180902-065412-362441
400158110,2018:09:02:06:54:12:427,SELL,808535,0.01,JRF20180902-065406-774604,JRF20180902-065412-362441
400158111,2018:09:02:06:54:12:427,SELL,808534,0.01,JRF20180902-065358-201446,JRF20180902-065412-362441
400158112,2018:09:02:06:54:12:427,SELL,808534,0.014,JRF20180902-065411-128753,JRF20180902-065412-362441
400158113,2018:09:02:06:54:12:427,SELL,808532,0.021,JRF20180902-065136-093655,JRF20180902-065412-362441
400158114,2018:09:02:06:54:12:427,SELL,808532,0.01,JRF20180902-065229-106084,JRF20180902-065412-362441
400158115,2018:09:02:06:54:12:427,SELL,808532,0.023,JRF20180902-065317-117029,JRF20180902-065412-362441
400158116,2018:09:02:06:54:12:427,SELL,808532,0.01,JRF20180902-065346-123584,JRF20180902-065412-362441
400158117,2018:09:02:06:54:12:427,SELL,808532,0.01,JRF20180902-065359-126268,JRF20180902-065412-362441
400158118,2018:09:02:06:54:12:427,SELL,808531,0.013,JRF20180902-065252-110415,JRF20180902-065412-362441
400158130,2018:09:02:06:54:12:958,SELL,808556,0.01,JRF20180902-065412-044903,JRF20180902-065346-123524
400158131,2018:09:02:06:54:13:115,SELL,808558,0.02,JRF20180902-065412-801475,JRF20180902-065338-122080
400158132,2018:09:02:06:54:13:427,BUY,808579,0.01,JRF20180902-065413-454241,JRF20180902-065242-107369
400158133,2018:09:02:06:54:13:443,BUY,808590,0.05,JRF20180902-065413-017934,JRF20180902-065413-454239
400158134,2018:09:02:06:54:13:458,BUY,808590,0.01,JRF20180902-065413-774653,JRF20180902-065413-454239
400158135,2018:09:02:06:54:13:474,SELL,808560,0.02,JRF20180902-065413-454238,JRF20180902-065413-044907
400158136,2018:09:02:06:54:13:599,SELL,808560,0.01,JRF20180902-065413-454238,JRF20180902-065346-123619
400158137,2018:09:02:06:54:13:740,SELL,808562,0.0563279,JRF20180902-065413-152161,JRF20180902-065413-362450
400158138,2018:09:02:06:54:13:771,SELL,808562,0.1,JRF20180902-065413-152161,JRF20180902-065413-774655
400158140,2018:09:02:06:54:13:849,SELL,808562,0.01,JRF20180902-065413-152161,JRF20180902-065413-789045
400158141,2018:09:02:06:54:13:896,BUY,808567,0.01,JRF20180902-065413-789046,JRF20180902-065402-127070
400158142,2018:09:02:06:54:13:896,BUY,808576,0.001,JRF20180902-065413-789046,JRF20180902-065413-454242
400158143,2018:09:02:06:54:14:021,SELL,808562,0.01,JRF20180902-065413-152161,JRF20180902-065359-126273
400158144,2018:09:02:06:54:14:068,SELL,808562,0.0936721,JRF20180902-065413-152161,JRF20180902-065413-017940
400158145,2018:09:02:06:54:14:068,SELL,808560,0.27,JRF20180902-065413-454238,JRF20180902-065413-017940
400158146,2018:09:02:06:54:14:068,SELL,808558,0.38,JRF20180902-065412-801475,JRF20180902-065413-017940
400158147,2018:09:02:06:54:14:068,SELL,808557,0.015,JRF20180902-065413-017933,JRF20180902-065413-017940
400158148,2018:09:02:06:54:14:068,SELL,808555,0.0413279,JRF20180902-065413-362449,JRF20180902-065413-017940
400158149,2018:09:02:06:54:14:099,BUY,808575,0.08,JRF20180902-065414-801481,JRF20180902-065413-698047
400158150,2018:09:02:06:54:14:130,BUY,808575,0.05,JRF20180902-065414-362451,JRF20180902-065413-698047
400158151,2018:09:02:06:54:14:240,SELL,808560,0.04,JRF20180902-065414-801482,JRF20180902-065414-362452
400158152,2018:09:02:06:54:14:349,BUY,808573,0.02,JRF20180902-065414-152162,JRF20180902-065414-201550
400158153,2018:09:02:06:54:14:349,BUY,808575,0.13,JRF20180902-065414-152162,JRF20180902-065413-698047
400158155,2018:09:02:06:54:14:411,BUY,808575,0.08,JRF20180902-065414-789050,JRF20180902-065413-698047
400158156,2018:09:02:06:54:14:552,SELL,808560,0.27,JRF20180902-065414-801482,JRF20180902-065414-967540
400158157,2018:09:02:06:54:14:552,SELL,808552,0.01,JRF20180902-065413-774651,JRF20180902-065414-967540
400158158,2018:09:02:06:54:14:552,SELL,808552,0.2,JRF20180902-065413-017937,JRF20180902-065414-967540
400158159,2018:09:02:06:54:14:552,SELL,808549,0.27,JRF20180902-065412-362444,JRF20180902-065414-967540
400158160,2018:09:02:06:54:14:552,SELL,808548,0.0935437,JRF20180902-065412-017928,JRF20180902-065414-967540
400158161,2018:09:02:06:54:14:552,SELL,808548,0.01,JRF20180902-065412-774644,JRF20180902-065414-967540
400158162,2018:09:02:06:54:14:552,SELL,808548,0.01,JRF20180902-065412-395582,JRF20180902-065414-967540
400158163,2018:09:02:06:54:14:552,SELL,808548,0.01,JRF20180902-065413-228558,JRF20180902-065414-967540
400158164,2018:09:02:06:54:14:552,SELL,808548,0.01,JRF20180902-065413-084392,JRF20180902-065414-967540
400158165,2018:09:02:06:54:14:552,SELL,808539,0.01,JRF20180902-065346-123531,JRF20180902-065414-967540
400158166,2018:09:02:06:54:14:568,SELL,808524,0.02715979,JRF20180902-065112-697487,JRF20180902-065414-967540
400158167,2018:09:02:06:54:14:568,SELL,808522,0.017,JRF20180902-065122-091198,JRF20180902-065414-967540
400158168,2018:09:02:06:54:14:568,SELL,808522,0.011,JRF20180902-065303-112954,JRF20180902-065414-967540
400158169,2018:09:02:06:54:14:568,SELL,808522,0.9411,JRF20180902-065414-407648,JRF20180902-065414-967540
400158170,2018:09:02:06:54:14:568,SELL,808521,0.04,JRF20180902-065408-801449,JRF20180902-065414-967540
400158171,2018:09:02:06:54:14:568,SELL,808521,0.01,JRF20180902-065413-873341,JRF20180902-065414-967540
400158172,2018:09:02:06:54:14:568,SELL,808521,0.05,JRF20180902-065413-395584,JRF20180902-065414-967540
400158173,2018:09:02:06:54:14:568,SELL,808520,0.01,JRF20180902-065254-110857,JRF20180902-065414-967540
400158174,2018:09:02:06:54:14:568,SELL,808520,0.01,JRF20180902-065307-114017,JRF20180902-065414-967540
400158175,2018:09:02:06:54:14:568,SELL,808520,0.99019651,JRF20180902-065315-407428,JRF20180902-065414-967540
400158176,2018:09:02:06:54:14:786,BUY,808571,0.094,JRF20180902-065414-395589,JRF20180902-065414-362454
400158177,2018:09:02:06:54:14:802,BUY,808571,0.0007886,JRF20180902-065414-112443,JRF20180902-065414-362454
400158178,2018:09:02:06:54:14:802,BUY,808575,0.0092114,JRF20180902-065414-112443,JRF20180902-065414-801484
400158179,2018:09:02:06:54:14:943,SELL,808563,0.02,JRF20180902-065414-152163,JRF20180902-065414-774657
400158180,2018:09:02:06:54:14:974,BUY,808563,0.15,JRF20180902-065414-967543,JRF20180902-065414-774657
400158181,2018:09:02:06:54:14:990,BUY,808563,0.2,JRF20180902-065414-395591,JRF20180902-065414-774657
400158182,2018:09:02:06:54:15:036,BUY,808561,0.015,JRF20180902-065414-454250,JRF20180902-065414-454251
400158183,2018:09:02:06:54:15:036,BUY,808563,0.04,JRF20180902-065414-454250,JRF20180902-065414-774657
400158184,2018:09:02:06:54:15:036,BUY,808564,0.058025,JRF20180902-065414-454250,JRF20180902-065414-801487
400158185,2018:09:02:06:54:15:036,BUY,808570,0.01,JRF20180902-065414-454250,JRF20180902-065414-641004
400158186,2018:09:02:06:54:15:036,BUY,808570,0.01112,JRF20180902-065414-454250,JRF20180902-065414-017951
400158187,2018:09:02:06:54:15:036,BUY,808575,0.0007886,JRF20180902-065414-454250,JRF20180902-065414-801484
400158188,2018:09:02:06:54:15:036,BUY,808576,0.0150664,JRF20180902-065414-454250,JRF20180902-065413-454242
400158189,2018:09:02:06:54:15:114,BUY,808576,0.2,JRF20180902-065414-407651,JRF20180902-065413-454242
400158190,2018:09:02:06:54:15:286,BUY,808568,0.01,JRF20180902-065415-801490,JRF20180902-065415-152165
400158191,2018:09:02:06:54:15:333,SELL,808530,0.015,JRF20180902-065414-698049,JRF20180902-065415-541905
400158192,2018:09:02:06:54:15:333,SELL,808527,0.08,JRF20180902-065414-201551,JRF20180902-065415-541905
400158193,2018:09:02:06:54:15:333,SELL,808525,0.0268005,JRF20180902-065414-774658,JRF20180902-065415-541905
400158194,2018:09:02:06:54:15:333,SELL,808523,0.02,JRF20180902-065415-017956,JRF20180902-065415-541905
400158195,2018:09:02:06:54:15:333,SELL,808522,0.05,JRF20180902-065414-516014,JRF20180902-065415-541905
400158196,2018:09:02:06:54:15:333,SELL,808522,0.05,JRF20180902-065414-395592,JRF20180902-065415-541905
400158197,2018:09:02:06:54:15:333,SELL,808521,0.11000013,JRF20180902-065414-201552,JRF20180902-065415-541905
400158198,2018:09:02:06:54:15:333,SELL,808521,0.01,JRF20180902-065415-362456,JRF20180902-065415-541905
400158199,2018:09:02:06:54:15:333,SELL,808520,0.00980349,JRF20180902-065315-407428,JRF20180902-065415-541905
400158200,2018:09:02:06:54:15:333,SELL,808520,4,JRF20180902-065315-407429,JRF20180902-065415-541905
400158201,2018:09:02:06:54:15:333,SELL,808519,0.05,JRF20180902-065030-081759,JRF20180902-065415-541905
400158202,2018:09:02:06:54:15:333,SELL,808519,0.01,JRF20180902-065327-913054,JRF20180902-065415-541905
400158203,2018:09:02:06:54:15:333,SELL,808519,0.01,JRF20180902-065346-123621,JRF20180902-065415-541905
400158204,2018:09:02:06:54:15:333,SELL,808518,0.01,JRF20180902-065107-872562,JRF20180902-065415-541905
400158205,2018:09:02:06:54:15:333,SELL,808518,0.1,JRF20180902-065407-454202,JRF20180902-065415-541905
